Name,Sector,Date_x,Transaction Name_x,Number of Investors_x,Money Raised_x,Lead Investors_x,Year_x,Date_y,Transaction Name_y,Number of Investors_y,Money Raised_y,Lead Investors_y,Year_y,Total Products Active,Monthly Downloads,Monthly Visits,Monthly Visits Growth
Emflux Motors,EV,2017-05-25 00:00:00,Seed Round - Emflux Motors,,3728000.0,,2017,2017-10-10 00:00:00,Seed Round - Emflux Motors,1.0,6784000.0,,2017,15,0,1910,6.1805
Emflux Motors,EV,2017-05-25 00:00:00,Seed Round - Emflux Motors,,3728000.0,,2017,2017-05-25 00:00:00,Seed Round - Emflux Motors,,3728000.0,,2017,15,0,1910,6.1805
Emflux Motors,EV,2017-05-25 00:00:00,Seed Round - Emflux Motors,,3728000.0,,2017,2016-11-16 00:00:00,Angel Round - Emflux Motors,,3408000.0,,2016,15,0,1910,6.1805
Emflux Motors,EV,2016-11-16 00:00:00,Angel Round - Emflux Motors,,3408000.0,,2016,2018-01-31 00:00:00,Seed Round - Emflux Motors,,29184000.0,,2018,15,0,1910,6.1805
Emflux Motors,EV,2016-11-16 00:00:00,Angel Round - Emflux Motors,,3408000.0,,2016,2017-10-10 00:00:00,Seed Round - Emflux Motors,1.0,6784000.0,,2017,15,0,1910,6.1805
Emflux Motors,EV,2016-11-16 00:00:00,Angel Round - Emflux Motors,,3408000.0,,2016,2017-05-25 00:00:00,Seed Round - Emflux Motors,,3728000.0,,2017,15,0,1910,6.1805
Emflux Motors,EV,2016-11-16 00:00:00,Angel Round - Emflux Motors,,3408000.0,,2016,2016-11-16 00:00:00,Angel Round - Emflux Motors,,3408000.0,,2016,15,0,1910,6.1805
Euler Motors,EV,2022-10-03 00:00:00,Series C - Euler Motors,6.0,4800000000.0,GIC,2022,2022-10-03 00:00:00,Series C - Euler Motors,6.0,4800000000.0,GIC,2022,11,0,117448,40.856
Euler Motors,EV,2022-10-03 00:00:00,Series C - Euler Motors,6.0,4800000000.0,GIC,2022,2022-04-17 00:00:00,Series B - Euler Motors,1.0,400000000.0,Moglix,2022,11,0,117448,40.856
Euler Motors,EV,2022-10-03 00:00:00,Series C - Euler Motors,6.0,4800000000.0,GIC,2022,2021-11-22 00:00:00,Series B - Euler Motors,6.0,740000000.0,QRG Investments and Holdings,2021,11,0,117448,40.856
Euler Motors,EV,2022-10-03 00:00:00,Series C - Euler Motors,6.0,4800000000.0,GIC,2022,2021-03-17 00:00:00,Series A - Euler Motors,3.0,752000000.0,,2021,11,0,117448,40.856
Euler Motors,EV,2022-10-03 00:00:00,Series C - Euler Motors,6.0,4800000000.0,GIC,2022,2021-03-04 00:00:00,Series A - Euler Motors,5.0,300000000.0,"Athera Venture Partners, Jetty Ventures",2021,11,0,117448,40.856
Euler Motors,EV,2022-10-03 00:00:00,Series C - Euler Motors,6.0,4800000000.0,GIC,2022,2020-05-26 00:00:00,Series A - Euler Motors,4.0,200000000.0,Athera Venture Partners,2020,11,0,117448,40.856
Euler Motors,EV,2022-10-03 00:00:00,Series C - Euler Motors,6.0,4800000000.0,GIC,2022,2019-08-01 00:00:00,Seed Round - Euler Motors,2.0,160000000.0,,2019,11,0,117448,40.856
Euler Motors,EV,2022-04-17 00:00:00,Series B - Euler Motors,1.0,400000000.0,Moglix,2022,2022-10-03 00:00:00,Series C - Euler Motors,6.0,4800000000.0,GIC,2022,11,0,117448,40.856
Euler Motors,EV,2022-04-17 00:00:00,Series B - Euler Motors,1.0,400000000.0,Moglix,2022,2022-04-17 00:00:00,Series B - Euler Motors,1.0,400000000.0,Moglix,2022,11,0,117448,40.856
Euler Motors,EV,2022-04-17 00:00:00,Series B - Euler Motors,1.0,400000000.0,Moglix,2022,2021-11-22 00:00:00,Series B - Euler Motors,6.0,740000000.0,QRG Investments and Holdings,2021,11,0,117448,40.856
Euler Motors,EV,2022-04-17 00:00:00,Series B - Euler Motors,1.0,400000000.0,Moglix,2022,2021-03-17 00:00:00,Series A - Euler Motors,3.0,752000000.0,,2021,11,0,117448,40.856
Euler Motors,EV,2022-04-17 00:00:00,Series B - Euler Motors,1.0,400000000.0,Moglix,2022,2021-03-04 00:00:00,Series A - Euler Motors,5.0,300000000.0,"Athera Venture Partners, Jetty Ventures",2021,11,0,117448,40.856
Euler Motors,EV,2022-04-17 00:00:00,Series B - Euler Motors,1.0,400000000.0,Moglix,2022,2020-05-26 00:00:00,Series A - Euler Motors,4.0,200000000.0,Athera Venture Partners,2020,11,0,117448,40.856
Euler Motors,EV,2022-04-17 00:00:00,Series B - Euler Motors,1.0,400000000.0,Moglix,2022,2019-08-01 00:00:00,Seed Round - Euler Motors,2.0,160000000.0,,2019,11,0,117448,40.856
Euler Motors,EV,2021-11-22 00:00:00,Series B - Euler Motors,6.0,740000000.0,QRG Investments and Holdings,2021,2022-10-03 00:00:00,Series C - Euler Motors,6.0,4800000000.0,GIC,2022,11,0,117448,40.856
Euler Motors,EV,2021-11-22 00:00:00,Series B - Euler Motors,6.0,740000000.0,QRG Investments and Holdings,2021,2022-04-17 00:00:00,Series B - Euler Motors,1.0,400000000.0,Moglix,2022,11,0,117448,40.856
Euler Motors,EV,2021-11-22 00:00:00,Series B - Euler Motors,6.0,740000000.0,QRG Investments and Holdings,2021,2021-11-22 00:00:00,Series B - Euler Motors,6.0,740000000.0,QRG Investments and Holdings,2021,11,0,117448,40.856
Euler Motors,EV,2021-11-22 00:00:00,Series B - Euler Motors,6.0,740000000.0,QRG Investments and Holdings,2021,2021-03-17 00:00:00,Series A - Euler Motors,3.0,752000000.0,,2021,11,0,117448,40.856
Euler Motors,EV,2021-11-22 00:00:00,Series B - Euler Motors,6.0,740000000.0,QRG Investments and Holdings,2021,2021-03-04 00:00:00,Series A - Euler Motors,5.0,300000000.0,"Athera Venture Partners, Jetty Ventures",2021,11,0,117448,40.856
Euler Motors,EV,2021-11-22 00:00:00,Series B - Euler Motors,6.0,740000000.0,QRG Investments and Holdings,2021,2020-05-26 00:00:00,Series A - Euler Motors,4.0,200000000.0,Athera Venture Partners,2020,11,0,117448,40.856
Euler Motors,EV,2021-11-22 00:00:00,Series B - Euler Motors,6.0,740000000.0,QRG Investments and Holdings,2021,2019-08-01 00:00:00,Seed Round - Euler Motors,2.0,160000000.0,,2019,11,0,117448,40.856
Euler Motors,EV,2021-03-17 00:00:00,Series A - Euler Motors,3.0,752000000.0,,2021,2022-10-03 00:00:00,Series C - Euler Motors,6.0,4800000000.0,GIC,2022,11,0,117448,40.856
Euler Motors,EV,2021-03-17 00:00:00,Series A - Euler Motors,3.0,752000000.0,,2021,2022-04-17 00:00:00,Series B - Euler Motors,1.0,400000000.0,Moglix,2022,11,0,117448,40.856
Euler Motors,EV,2021-03-17 00:00:00,Series A - Euler Motors,3.0,752000000.0,,2021,2021-11-22 00:00:00,Series B - Euler Motors,6.0,740000000.0,QRG Investments and Holdings,2021,11,0,117448,40.856
Euler Motors,EV,2021-03-17 00:00:00,Series A - Euler Motors,3.0,752000000.0,,2021,2021-03-17 00:00:00,Series A - Euler Motors,3.0,752000000.0,,2021,11,0,117448,40.856
Euler Motors,EV,2021-03-17 00:00:00,Series A - Euler Motors,3.0,752000000.0,,2021,2021-03-04 00:00:00,Series A - Euler Motors,5.0,300000000.0,"Athera Venture Partners, Jetty Ventures",2021,11,0,117448,40.856
Euler Motors,EV,2021-03-17 00:00:00,Series A - Euler Motors,3.0,752000000.0,,2021,2020-05-26 00:00:00,Series A - Euler Motors,4.0,200000000.0,Athera Venture Partners,2020,11,0,117448,40.856
Euler Motors,EV,2021-03-17 00:00:00,Series A - Euler Motors,3.0,752000000.0,,2021,2019-08-01 00:00:00,Seed Round - Euler Motors,2.0,160000000.0,,2019,11,0,117448,40.856
Euler Motors,EV,2021-03-04 00:00:00,Series A - Euler Motors,5.0,300000000.0,"Athera Venture Partners, Jetty Ventures",2021,2022-10-03 00:00:00,Series C - Euler Motors,6.0,4800000000.0,GIC,2022,11,0,117448,40.856
Euler Motors,EV,2021-03-04 00:00:00,Series A - Euler Motors,5.0,300000000.0,"Athera Venture Partners, Jetty Ventures",2021,2022-04-17 00:00:00,Series B - Euler Motors,1.0,400000000.0,Moglix,2022,11,0,117448,40.856
Euler Motors,EV,2021-03-04 00:00:00,Series A - Euler Motors,5.0,300000000.0,"Athera Venture Partners, Jetty Ventures",2021,2021-11-22 00:00:00,Series B - Euler Motors,6.0,740000000.0,QRG Investments and Holdings,2021,11,0,117448,40.856
Euler Motors,EV,2021-03-04 00:00:00,Series A - Euler Motors,5.0,300000000.0,"Athera Venture Partners, Jetty Ventures",2021,2021-03-17 00:00:00,Series A - Euler Motors,3.0,752000000.0,,2021,11,0,117448,40.856
Euler Motors,EV,2021-03-04 00:00:00,Series A - Euler Motors,5.0,300000000.0,"Athera Venture Partners, Jetty Ventures",2021,2021-03-04 00:00:00,Series A - Euler Motors,5.0,300000000.0,"Athera Venture Partners, Jetty Ventures",2021,11,0,117448,40.856
Euler Motors,EV,2021-03-04 00:00:00,Series A - Euler Motors,5.0,300000000.0,"Athera Venture Partners, Jetty Ventures",2021,2020-05-26 00:00:00,Series A - Euler Motors,4.0,200000000.0,Athera Venture Partners,2020,11,0,117448,40.856
Euler Motors,EV,2021-03-04 00:00:00,Series A - Euler Motors,5.0,300000000.0,"Athera Venture Partners, Jetty Ventures",2021,2019-08-01 00:00:00,Seed Round - Euler Motors,2.0,160000000.0,,2019,11,0,117448,40.856
Euler Motors,EV,2020-05-26 00:00:00,Series A - Euler Motors,4.0,200000000.0,Athera Venture Partners,2020,2022-10-03 00:00:00,Series C - Euler Motors,6.0,4800000000.0,GIC,2022,11,0,117448,40.856
Euler Motors,EV,2020-05-26 00:00:00,Series A - Euler Motors,4.0,200000000.0,Athera Venture Partners,2020,2022-04-17 00:00:00,Series B - Euler Motors,1.0,400000000.0,Moglix,2022,11,0,117448,40.856
Euler Motors,EV,2020-05-26 00:00:00,Series A - Euler Motors,4.0,200000000.0,Athera Venture Partners,2020,2021-11-22 00:00:00,Series B - Euler Motors,6.0,740000000.0,QRG Investments and Holdings,2021,11,0,117448,40.856
Euler Motors,EV,2020-05-26 00:00:00,Series A - Euler Motors,4.0,200000000.0,Athera Venture Partners,2020,2021-03-17 00:00:00,Series A - Euler Motors,3.0,752000000.0,,2021,11,0,117448,40.856
Euler Motors,EV,2020-05-26 00:00:00,Series A - Euler Motors,4.0,200000000.0,Athera Venture Partners,2020,2021-03-04 00:00:00,Series A - Euler Motors,5.0,300000000.0,"Athera Venture Partners, Jetty Ventures",2021,11,0,117448,40.856
Euler Motors,EV,2020-05-26 00:00:00,Series A - Euler Motors,4.0,200000000.0,Athera Venture Partners,2020,2020-05-26 00:00:00,Series A - Euler Motors,4.0,200000000.0,Athera Venture Partners,2020,11,0,117448,40.856
Euler Motors,EV,2020-05-26 00:00:00,Series A - Euler Motors,4.0,200000000.0,Athera Venture Partners,2020,2019-08-01 00:00:00,Seed Round - Euler Motors,2.0,160000000.0,,2019,11,0,117448,40.856
Euler Motors,EV,2019-08-01 00:00:00,Seed Round - Euler Motors,2.0,160000000.0,,2019,2022-10-03 00:00:00,Series C - Euler Motors,6.0,4800000000.0,GIC,2022,11,0,117448,40.856
Euler Motors,EV,2019-08-01 00:00:00,Seed Round - Euler Motors,2.0,160000000.0,,2019,2022-04-17 00:00:00,Series B - Euler Motors,1.0,400000000.0,Moglix,2022,11,0,117448,40.856
Euler Motors,EV,2019-08-01 00:00:00,Seed Round - Euler Motors,2.0,160000000.0,,2019,2021-11-22 00:00:00,Series B - Euler Motors,6.0,740000000.0,QRG Investments and Holdings,2021,11,0,117448,40.856
Euler Motors,EV,2019-08-01 00:00:00,Seed Round - Euler Motors,2.0,160000000.0,,2019,2021-03-17 00:00:00,Series A - Euler Motors,3.0,752000000.0,,2021,11,0,117448,40.856
Euler Motors,EV,2019-08-01 00:00:00,Seed Round - Euler Motors,2.0,160000000.0,,2019,2021-03-04 00:00:00,Series A - Euler Motors,5.0,300000000.0,"Athera Venture Partners, Jetty Ventures",2021,11,0,117448,40.856
Euler Motors,EV,2019-08-01 00:00:00,Seed Round - Euler Motors,2.0,160000000.0,,2019,2020-05-26 00:00:00,Series A - Euler Motors,4.0,200000000.0,Athera Venture Partners,2020,11,0,117448,40.856
Euler Motors,EV,2019-08-01 00:00:00,Seed Round - Euler Motors,2.0,160000000.0,,2019,2019-08-01 00:00:00,Seed Round - Euler Motors,2.0,160000000.0,,2019,11,0,117448,40.856
Evage,EV,2022-01-13 00:00:00,Seed Round - EVage,1.0,2240000000.0,RedBlue Capital,2022,2022-01-13 00:00:00,Seed Round - EVage,1.0,2240000000.0,RedBlue Capital,2022,6,0,0,0.0
Evage,EV,2022-01-13 00:00:00,Seed Round - EVage,1.0,2240000000.0,RedBlue Capital,2022,2020-08-25 00:00:00,Angel Round - EVage,3.0,0.0,"Anand Shah, Anmol Nayyar, Varun Pahwa",2020,6,0,0,0.0
Evage,EV,2020-08-25 00:00:00,Angel Round - EVage,3.0,0.0,"Anand Shah, Anmol Nayyar, Varun Pahwa",2020,2022-01-13 00:00:00,Seed Round - EVage,1.0,2240000000.0,RedBlue Capital,2022,6,0,0,0.0
Evage,EV,2020-08-25 00:00:00,Angel Round - EVage,3.0,0.0,"Anand Shah, Anmol Nayyar, Varun Pahwa",2020,2020-08-25 00:00:00,Angel Round - EVage,3.0,0.0,"Anand Shah, Anmol Nayyar, Varun Pahwa",2020,6,0,0,0.0
GrinnTech,EV,2020-08-28 00:00:00,Angel Round - Grinntech,5.0,160000000.0,,2020,2020-08-28 00:00:00,Angel Round - Grinntech,5.0,160000000.0,,2020,14,0,0,0.0
Kazam,EV,2023-06-20 00:00:00,Non Equity Assistance - Kazam,1.0,0.0,PETRONAS FutureTech,2023,2023-06-20 00:00:00,Non Equity Assistance - Kazam,1.0,0.0,PETRONAS FutureTech,2023,9,1595,1710,0.4699
Kazam,EV,2023-06-20 00:00:00,Non Equity Assistance - Kazam,1.0,0.0,PETRONAS FutureTech,2023,2023-05-03 00:00:00,Series A - Kazam,4.0,288000000.0,Avaana Capital,2023,9,1595,1710,0.4699
Kazam,EV,2023-06-20 00:00:00,Non Equity Assistance - Kazam,1.0,0.0,PETRONAS FutureTech,2023,2023-03-15 00:00:00,Seed Round - Kazam,1.0,500000.0,Dell Technologies,2023,9,1595,1710,0.4699
Kazam,EV,2023-06-20 00:00:00,Non Equity Assistance - Kazam,1.0,0.0,PETRONAS FutureTech,2023,2021-08-05 00:00:00,Seed Round - Kazam,1.0,8000000.0,,2021,9,1595,1710,0.4699
Kazam,EV,2023-06-20 00:00:00,Non Equity Assistance - Kazam,1.0,0.0,PETRONAS FutureTech,2023,2021-06-22 00:00:00,Pre Seed Round - Kazam,1.0,70000000.0,Inflection Point Ventures,2021,9,1595,1710,0.4699
Kazam,EV,2023-05-03 00:00:00,Series A - Kazam,4.0,288000000.0,Avaana Capital,2023,2023-06-20 00:00:00,Non Equity Assistance - Kazam,1.0,0.0,PETRONAS FutureTech,2023,9,1595,1710,0.4699
Kazam,EV,2023-05-03 00:00:00,Series A - Kazam,4.0,288000000.0,Avaana Capital,2023,2023-05-03 00:00:00,Series A - Kazam,4.0,288000000.0,Avaana Capital,2023,9,1595,1710,0.4699
Kazam,EV,2023-05-03 00:00:00,Series A - Kazam,4.0,288000000.0,Avaana Capital,2023,2023-03-15 00:00:00,Seed Round - Kazam,1.0,500000.0,Dell Technologies,2023,9,1595,1710,0.4699
Kazam,EV,2023-05-03 00:00:00,Series A - Kazam,4.0,288000000.0,Avaana Capital,2023,2021-08-05 00:00:00,Seed Round - Kazam,1.0,8000000.0,,2021,9,1595,1710,0.4699
Kazam,EV,2023-05-03 00:00:00,Series A - Kazam,4.0,288000000.0,Avaana Capital,2023,2021-06-22 00:00:00,Pre Seed Round - Kazam,1.0,70000000.0,Inflection Point Ventures,2021,9,1595,1710,0.4699
Kazam,EV,2023-03-15 00:00:00,Seed Round - Kazam,1.0,500000.0,Dell Technologies,2023,2023-06-20 00:00:00,Non Equity Assistance - Kazam,1.0,0.0,PETRONAS FutureTech,2023,9,1595,1710,0.4699
Kazam,EV,2023-03-15 00:00:00,Seed Round - Kazam,1.0,500000.0,Dell Technologies,2023,2023-05-03 00:00:00,Series A - Kazam,4.0,288000000.0,Avaana Capital,2023,9,1595,1710,0.4699
Kazam,EV,2023-03-15 00:00:00,Seed Round - Kazam,1.0,500000.0,Dell Technologies,2023,2023-03-15 00:00:00,Seed Round - Kazam,1.0,500000.0,Dell Technologies,2023,9,1595,1710,0.4699
Kazam,EV,2023-03-15 00:00:00,Seed Round - Kazam,1.0,500000.0,Dell Technologies,2023,2021-08-05 00:00:00,Seed Round - Kazam,1.0,8000000.0,,2021,9,1595,1710,0.4699
Kazam,EV,2023-03-15 00:00:00,Seed Round - Kazam,1.0,500000.0,Dell Technologies,2023,2021-06-22 00:00:00,Pre Seed Round - Kazam,1.0,70000000.0,Inflection Point Ventures,2021,9,1595,1710,0.4699
Kazam,EV,2021-08-05 00:00:00,Seed Round - Kazam,1.0,8000000.0,,2021,2023-06-20 00:00:00,Non Equity Assistance - Kazam,1.0,0.0,PETRONAS FutureTech,2023,9,1595,1710,0.4699
Kazam,EV,2021-08-05 00:00:00,Seed Round - Kazam,1.0,8000000.0,,2021,2023-05-03 00:00:00,Series A - Kazam,4.0,288000000.0,Avaana Capital,2023,9,1595,1710,0.4699
Kazam,EV,2021-08-05 00:00:00,Seed Round - Kazam,1.0,8000000.0,,2021,2023-03-15 00:00:00,Seed Round - Kazam,1.0,500000.0,Dell Technologies,2023,9,1595,1710,0.4699
Kazam,EV,2021-08-05 00:00:00,Seed Round - Kazam,1.0,8000000.0,,2021,2021-08-05 00:00:00,Seed Round - Kazam,1.0,8000000.0,,2021,9,1595,1710,0.4699
Kazam,EV,2021-08-05 00:00:00,Seed Round - Kazam,1.0,8000000.0,,2021,2021-06-22 00:00:00,Pre Seed Round - Kazam,1.0,70000000.0,Inflection Point Ventures,2021,9,1595,1710,0.4699
Kazam,EV,2021-06-22 00:00:00,Pre Seed Round - Kazam,1.0,70000000.0,Inflection Point Ventures,2021,2023-06-20 00:00:00,Non Equity Assistance - Kazam,1.0,0.0,PETRONAS FutureTech,2023,9,1595,1710,0.4699
Kazam,EV,2021-06-22 00:00:00,Pre Seed Round - Kazam,1.0,70000000.0,Inflection Point Ventures,2021,2023-05-03 00:00:00,Series A - Kazam,4.0,288000000.0,Avaana Capital,2023,9,1595,1710,0.4699
Kazam,EV,2021-06-22 00:00:00,Pre Seed Round - Kazam,1.0,70000000.0,Inflection Point Ventures,2021,2023-03-15 00:00:00,Seed Round - Kazam,1.0,500000.0,Dell Technologies,2023,9,1595,1710,0.4699
Kazam,EV,2021-06-22 00:00:00,Pre Seed Round - Kazam,1.0,70000000.0,Inflection Point Ventures,2021,2021-08-05 00:00:00,Seed Round - Kazam,1.0,8000000.0,,2021,9,1595,1710,0.4699
Kazam,EV,2021-06-22 00:00:00,Pre Seed Round - Kazam,1.0,70000000.0,Inflection Point Ventures,2021,2021-06-22 00:00:00,Pre Seed Round - Kazam,1.0,70000000.0,Inflection Point Ventures,2021,9,1595,1710,0.4699
MoEVing,EV,2022-11-02 00:00:00,Seed Round - MoEVing,1.0,200000000.0,JSW Ventures,2022,2022-11-02 00:00:00,Seed Round - MoEVing,1.0,200000000.0,JSW Ventures,2022,9,0,0,0.0
MoEVing,EV,2022-11-02 00:00:00,Seed Round - MoEVing,1.0,200000000.0,JSW Ventures,2022,2022-05-11 00:00:00,Debt Financing - MoEVing,,0.0,,2022,9,0,0,0.0
MoEVing,EV,2022-11-02 00:00:00,Seed Round - MoEVing,1.0,200000000.0,JSW Ventures,2022,2022-05-11 00:00:00,Seed Round - MoEVing,6.0,386000000.0,,2022,9,0,0,0.0
MoEVing,EV,2022-11-02 00:00:00,Seed Round - MoEVing,1.0,200000000.0,JSW Ventures,2022,2021-12-15 00:00:00,Seed Round - MoEVing,11.0,400000000.0,,2021,9,0,0,0.0
MoEVing,EV,2022-05-11 00:00:00,Debt Financing - MoEVing,,0.0,,2022,2022-11-02 00:00:00,Seed Round - MoEVing,1.0,200000000.0,JSW Ventures,2022,9,0,0,0.0
MoEVing,EV,2022-05-11 00:00:00,Debt Financing - MoEVing,,0.0,,2022,2022-05-11 00:00:00,Debt Financing - MoEVing,,0.0,,2022,9,0,0,0.0
MoEVing,EV,2022-05-11 00:00:00,Debt Financing - MoEVing,,0.0,,2022,2022-05-11 00:00:00,Seed Round - MoEVing,6.0,386000000.0,,2022,9,0,0,0.0
MoEVing,EV,2022-05-11 00:00:00,Debt Financing - MoEVing,,0.0,,2022,2021-12-15 00:00:00,Seed Round - MoEVing,11.0,400000000.0,,2021,9,0,0,0.0
MoEVing,EV,2022-05-11 00:00:00,Seed Round - MoEVing,6.0,386000000.0,,2022,2022-11-02 00:00:00,Seed Round - MoEVing,1.0,200000000.0,JSW Ventures,2022,9,0,0,0.0
MoEVing,EV,2022-05-11 00:00:00,Seed Round - MoEVing,6.0,386000000.0,,2022,2022-05-11 00:00:00,Debt Financing - MoEVing,,0.0,,2022,9,0,0,0.0
MoEVing,EV,2022-05-11 00:00:00,Seed Round - MoEVing,6.0,386000000.0,,2022,2022-05-11 00:00:00,Seed Round - MoEVing,6.0,386000000.0,,2022,9,0,0,0.0
MoEVing,EV,2022-05-11 00:00:00,Seed Round - MoEVing,6.0,386000000.0,,2022,2021-12-15 00:00:00,Seed Round - MoEVing,11.0,400000000.0,,2021,9,0,0,0.0
MoEVing,EV,2021-12-15 00:00:00,Seed Round - MoEVing,11.0,400000000.0,,2021,2022-11-02 00:00:00,Seed Round - MoEVing,1.0,200000000.0,JSW Ventures,2022,9,0,0,0.0
MoEVing,EV,2021-12-15 00:00:00,Seed Round - MoEVing,11.0,400000000.0,,2021,2022-05-11 00:00:00,Debt Financing - MoEVing,,0.0,,2022,9,0,0,0.0
MoEVing,EV,2021-12-15 00:00:00,Seed Round - MoEVing,11.0,400000000.0,,2021,2022-05-11 00:00:00,Seed Round - MoEVing,6.0,386000000.0,,2022,9,0,0,0.0
MoEVing,EV,2021-12-15 00:00:00,Seed Round - MoEVing,11.0,400000000.0,,2021,2021-12-15 00:00:00,Seed Round - MoEVing,11.0,400000000.0,,2021,9,0,0,0.0
Motovolt Mobility ,EV,2022-11-24 00:00:00,Seed Round - Motovolt Mobility,5.0,160000000.0,Wami Capital,2022,2022-11-24 00:00:00,Seed Round - Motovolt Mobility,5.0,160000000.0,Wami Capital,2022,4,0,22634,3.929
Okinawa Autotech Pvt Ltd,EV,—,—,,0.0,,#VALUE!,—,—,,0.0,,#VALUE!,48,0,19720,0.8322
Ola Electric ,EV,2023-10-26 00:00:00,Debt Financing - Ola Electric,1.0,0.0,State Bank of India,2023,2023-10-26 00:00:00,Debt Financing - Ola Electric,1.0,0.0,State Bank of India,2023,14,37364,14490265,0.1473
Ola Electric ,EV,2023-10-26 00:00:00,Debt Financing - Ola Electric,1.0,0.0,State Bank of India,2023,2023-10-26 00:00:00,Venture Round - Ola Electric,1.0,32000000000.0,Temasek Holdings,2023,14,37364,14490265,0.1473
Ola Electric ,EV,2023-10-26 00:00:00,Debt Financing - Ola Electric,1.0,0.0,State Bank of India,2023,2023-09-07 00:00:00,Private Equity Round - Ola Electric,1.0,11200000000.0,Temasek Holdings,2023,14,37364,14490265,0.1473
Ola Electric ,EV,2023-10-26 00:00:00,Debt Financing - Ola Electric,1.0,0.0,State Bank of India,2023,2023-05-22 00:00:00,Private Equity Round - Ola Electric,,25000000000.0,,2023,14,37364,14490265,0.1473
Ola Electric ,EV,2023-10-26 00:00:00,Debt Financing - Ola Electric,1.0,0.0,State Bank of India,2023,2022-01-24 00:00:00,Venture Round - Ola Electric,4.0,15000000000.0,,2022,14,37364,14490265,0.1473
Ola Electric ,EV,2023-10-26 00:00:00,Debt Financing - Ola Electric,1.0,0.0,State Bank of India,2023,2021-12-08 00:00:00,Series C - Ola Electric,9.0,4240000000.0,Temasek Holdings,2021,14,37364,14490265,0.1473
Ola Electric ,EV,2023-10-26 00:00:00,Debt Financing - Ola Electric,1.0,0.0,State Bank of India,2023,2021-09-30 00:00:00,Series C - Ola Electric,2.0,16000000000.0,"Alpha Wave Global, SoftBank",2021,14,37364,14490265,0.1473
Ola Electric ,EV,2023-10-26 00:00:00,Debt Financing - Ola Electric,1.0,0.0,State Bank of India,2023,2021-07-12 00:00:00,Debt Financing - Ola Electric,1.0,7400000000.0,Bank of Baroda,2021,14,37364,14490265,0.1473
Ola Electric ,EV,2023-10-26 00:00:00,Debt Financing - Ola Electric,1.0,0.0,State Bank of India,2023,2020-03-12 00:00:00,Series B - Ola Electric,1.0,80000000.0,Pawan Munjal Family Trust,2020,14,37364,14490265,0.1473
Ola Electric ,EV,2023-10-26 00:00:00,Debt Financing - Ola Electric,1.0,0.0,State Bank of India,2023,2019-09-16 00:00:00,Corporate Round - Ola Electric,2.0,0.0,"Hyundai Motor Company, Kia Motors",2019,14,37364,14490265,0.1473
Ola Electric ,EV,2023-10-26 00:00:00,Venture Round - Ola Electric,1.0,32000000000.0,Temasek Holdings,2023,2023-10-26 00:00:00,Debt Financing - Ola Electric,1.0,0.0,State Bank of India,2023,14,37364,14490265,0.1473
Ola Electric ,EV,2023-10-26 00:00:00,Venture Round - Ola Electric,1.0,32000000000.0,Temasek Holdings,2023,2023-10-26 00:00:00,Venture Round - Ola Electric,1.0,32000000000.0,Temasek Holdings,2023,14,37364,14490265,0.1473
Ola Electric ,EV,2023-10-26 00:00:00,Venture Round - Ola Electric,1.0,32000000000.0,Temasek Holdings,2023,2023-09-07 00:00:00,Private Equity Round - Ola Electric,1.0,11200000000.0,Temasek Holdings,2023,14,37364,14490265,0.1473
Ola Electric ,EV,2023-10-26 00:00:00,Venture Round - Ola Electric,1.0,32000000000.0,Temasek Holdings,2023,2023-05-22 00:00:00,Private Equity Round - Ola Electric,,25000000000.0,,2023,14,37364,14490265,0.1473
Ola Electric ,EV,2023-10-26 00:00:00,Venture Round - Ola Electric,1.0,32000000000.0,Temasek Holdings,2023,2022-01-24 00:00:00,Venture Round - Ola Electric,4.0,15000000000.0,,2022,14,37364,14490265,0.1473
